county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Calhoun,PCT.1,Registered Voters,,,,1607,,,
Calhoun,PCT.1,Ballots Cast,,,,611,12,412,187
Calhoun,PCT.1,Ballots Cast - Blank,,,,0,0,0,0
Calhoun,PCT.1,President,,REP,Donald J. Trump/JD Vance,333,3,226,104
Calhoun,PCT.1,President,,DEM,Kamala D. Harris/Tim Walz,270,9,179,82
Calhoun,PCT.1,President,,LIB,Chase Oliver/Mike ter Maat,4,0,3,1
Calhoun,PCT.1,President,,GRN,Jill Stein/Rudolph Ware,1,0,1,0
Calhoun,PCT.1,U.S. Senate,,REP,Ted Cruz,281,3,187,91
Calhoun,PCT.1,U.S. Senate,,DEM,Colin Allred,293,9,199,85
Calhoun,PCT.1,U.S. Senate,,LIB,Ted Brown,15,0,11,4
Calhoun,PCT.1,U.S. House,27,REP,Michael Cloud,316,7,210,99
Calhoun,PCT.1,U.S. House,27,DEM,Tanya Lloyd,250,5,175,70
Calhoun,PCT.1,Railroad Commissioner,,REP,Christi Craddick,277,4,191,82
Calhoun,PCT.1,Railroad Commissioner,,DEM,Katherine Culbert,243,5,168,70
Calhoun,PCT.1,Railroad Commissioner,,LIB,Hawk Dunlap,12,0,9,3
Calhoun,PCT.1,Railroad Commissioner,,GRN,Eddie Espinoza,30,1,16,13
Calhoun,PCT.1,"Justice, Supreme Court, Pl 2",2,REP,Jimmy Blacklock,302,5,203,94
Calhoun,PCT.1,"Justice, Supreme Court, Pl 2",2,DEM,DaSean Jones,257,5,176,76
Calhoun,PCT.1,"Justice, Supreme Court, Pl 4",4,REP,John Devine,294,4,198,92
Calhoun,PCT.1,"Justice, Supreme Court, Pl 4",4,DEM,Christine Vinh Weems,258,6,173,79
Calhoun,PCT.1,"Justice, Supreme Court, Pl 6",6,REP,Jane Bland,290,4,195,91
Calhoun,PCT.1,"Justice, Supreme Court, Pl 6",6,DEM,Bonnie Lee Goldstein,250,6,173,71
Calhoun,PCT.1,"Justice, Supreme Court, Pl 6",6,LIB,J. David Roberson,16,0,12,4
Calhoun,PCT.1,"Presiding Judge, Ct of Crim App",,REP,David J. Schenck,301,4,201,96
Calhoun,PCT.1,"Presiding Judge, Ct of Crim App",,DEM,Holly Taylor,259,6,181,72
Calhoun,PCT.1,"Judge, Ct of Crim App, Pl 7",7,REP,Gina Parker,291,5,196,90
Calhoun,PCT.1,"Judge, Ct of Crim App, Pl 7",7,DEM,Nancy Mulder,251,5,174,72
Calhoun,PCT.1,"Judge, Ct of Crim App, Pl 8",8,REP,Lee Finley,309,5,204,100
Calhoun,PCT.1,"Judge, Ct of Crim App, Pl 8",8,DEM,Chika Anyiam,243,4,173,66
Calhoun,PCT.1,State Representative,43,REP,J.M. Lozano,295,3,198,94
Calhoun,PCT.1,State Representative,43,DEM,Mariana Casarez,267,7,185,75
Calhoun,PCT.1,"Chief Justice, 13th Ct of App Dist",,REP,Jaime Tijerina,293,5,198,90
Calhoun,PCT.1,"Chief Justice, 13th Ct of App Dist",,DEM,Gina Benavides,258,5,177,76
Calhoun,PCT.1,"Justice, 13th Ct of App Dist, Pl 2",2,REP,Jenny Cron,279,3,190,86
Calhoun,PCT.1,"Justice, 13th Ct of App Dist, Pl 2",2,DEM,Nora Longoria,274,7,187,80
Calhoun,PCT.1,"Justice, 13th Ct of App Dist, Pl 4",4,REP,Ysmael D. Fonseca,289,5,194,90
Calhoun,PCT.1,"Justice, 13th Ct of App Dist, Pl 4",4,DEM,Joe Martinez,265,5,184,76
Calhoun,PCT.1,"Justice, 13th Ct of App Dist, Pl 5",5,REP,Jon West,295,5,199,91
Calhoun,PCT.1,"Justice, 13th Ct of App Dist, Pl 5",5,DEM,Regi Compian Richardson,259,5,180,74
Calhoun,PCT.1,"Dist Judge, 24th Judicial Dist",,REP,Lisa Harvey Moore,398,6,264,128
Calhoun,PCT.1,"Dist Judge, 135th Judicial Dist",,REP,Kemper Stephen Williams,388,6,257,125
Calhoun,PCT.1,Sheriff,,REP,Bobbie Vickery,415,6,275,134
Calhoun,PCT.1,County Tax Assessor-Collector,,REP,Azalia Sally Bonuz,430,7,283,140
Calhoun,PCT.1,County Commissioner Pct 1,1,REP,David Hall,410,7,272,131
Calhoun,PCT.1,Constable Pct 1,1,REP,Tyrone Harris,413,7,273,133
Calhoun,PCT.2,Registered Voters,,,,772,,,
Calhoun,PCT.2,Ballots Cast,,,,473,12,351,110
Calhoun,PCT.2,Ballots Cast - Blank,,,,0,0,0,0
Calhoun,PCT.2,President,,REP,Donald J. Trump/JD Vance,325,5,240,80
Calhoun,PCT.2,President,,DEM,Kamala D. Harris/Tim Walz,144,7,108,29
Calhoun,PCT.2,President,,LIB,Chase Oliver/Mike ter Maat,1,0,1,0
Calhoun,PCT.2,President,,GRN,Jill Stein/Rudolph Ware,0,0,0,0
Calhoun,PCT.2,U.S. Senate,,REP,Ted Cruz,310,4,231,75
Calhoun,PCT.2,U.S. Senate,,DEM,Colin Allred,151,8,111,32
Calhoun,PCT.2,U.S. Senate,,LIB,Ted Brown,4,0,4,0
Calhoun,PCT.2,U.S. House,27,REP,Michael Cloud,320,4,243,73
Calhoun,PCT.2,U.S. House,27,DEM,Tanya Lloyd,139,8,102,29
Calhoun,PCT.2,Railroad Commissioner,,REP,Christi Craddick,312,5,235,72
Calhoun,PCT.2,Railroad Commissioner,,DEM,Katherine Culbert,122,6,90,26
Calhoun,PCT.2,Railroad Commissioner,,LIB,Hawk Dunlap,8,0,7,1
Calhoun,PCT.2,Railroad Commissioner,,GRN,Eddie Espinoza,16,1,11,4
Calhoun,PCT.2,"Justice, Supreme Court, Pl 2",2,REP,Jimmy Blacklock,313,4,237,72
