county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Colorado,101 - Columbus/Glidden,"Ballots Cast",,,,1483,68,1138,277
Colorado,101 - Columbus/Glidden,"Ballots Cast Blank",,,,1,0,0,1
Colorado,101 - Columbus/Glidden,"President",,REP,"Donald J. Trump/JD Vance",1109,40,868,201
Colorado,101 - Columbus/Glidden,"President",,DEM,"Kamala D. Harris/Tim Walz",360,28,260,72
Colorado,101 - Columbus/Glidden,"President",,LIB,"Chase Oliver/Mike ter Maat",6,0,5,1
Colorado,101 - Columbus/Glidden,"President",,GRN,"Jill Stein/Rudolph Ware",0,0,0,0
Colorado,101 - Columbus/Glidden,"President",,,"Write-ins",4,0,2,2
Colorado,101 - Columbus/Glidden,"President",,,"Over Votes",0,0,0,0
Colorado,101 - Columbus/Glidden,"President",,,"Under Votes",4,0,3,1
Colorado,101 - Columbus/Glidden,"U.S. Senate",,REP,"Ted Cruz",1056,40,836,180
Colorado,101 - Columbus/Glidden,"U.S. Senate",,DEM,"Colin Allred",378,27,269,82
Colorado,101 - Columbus/Glidden,"U.S. Senate",,LIB,"Ted Brown",18,0,12,6
Colorado,101 - Columbus/Glidden,"U.S. Senate",,,"Write-ins",1,0,1,0
Colorado,101 - Columbus/Glidden,"U.S. Senate",,,"Over Votes",0,0,0,0
Colorado,101 - Columbus/Glidden,"U.S. Senate",,,"Under Votes",30,1,20,9
Colorado,101 - Columbus/Glidden,"U.S. House",10,REP,"Michael T. McCaul",1088,41,852,195
Colorado,101 - Columbus/Glidden,"U.S. House",10,DEM,"Theresa Boisseau",312,24,222,66
Colorado,101 - Columbus/Glidden,"U.S. House",10,LIB,"Jeff Miller",26,0,22,4
Colorado,101 - Columbus/Glidden,"U.S. House",10,,"Over Votes",0,0,0,0
Colorado,101 - Columbus/Glidden,"U.S. House",10,,"Under Votes",57,3,42,12
Colorado,101 - Columbus/Glidden,"Railroad Commissioner",,REP,"Christi Craddick",1049,40,829,180
Colorado,101 - Columbus/Glidden,"Railroad Commissioner",,DEM,"Katherine Culbert",319,23,233,63
Colorado,101 - Columbus/Glidden,"Railroad Commissioner",,LIB,"Hawk Dunlap",30,1,22,7
Colorado,101 - Columbus/Glidden,"Railroad Commissioner",,GRN,"Eddie Espinoza",22,0,11,11
Colorado,101 - Columbus/Glidden,"Railroad Commissioner",,,"Write-ins",0,0,0,0
Colorado,101 - Columbus/Glidden,"Railroad Commissioner",,,"Over Votes",0,0,0,0
Colorado,101 - Columbus/Glidden,"Railroad Commissioner",,,"Under Votes",63,4,43,16
Colorado,101 - Columbus/Glidden,"Justice, Supreme Court",Pl 2,REP,"Jimmy Blacklock",1076,40,850,186
Colorado,101 - Columbus/Glidden,"Justice, Supreme Court",Pl 2,DEM,"DaSean Jones",336,24,240,72
Colorado,101 - Columbus/Glidden,"Justice, Supreme Court",Pl 2,,"Over Votes",0,0,0,0
Colorado,101 - Columbus/Glidden,"Justice, Supreme Court",Pl 2,,"Under Votes",71,4,48,19
Colorado,101 - Columbus/Glidden,"Justice, Supreme Court",Pl 4,REP,"John Devine",1074,40,852,182
Colorado,101 - Columbus/Glidden,"Justice, Supreme Court",Pl 4,DEM,"Christine Vinh Weems",335,23,238,74
Colorado,101 - Columbus/Glidden,"Justice, Supreme Court",Pl 4,,"Over Votes",0,0,0,0
Colorado,101 - Columbus/Glidden,"Justice, Supreme Court",Pl 4,,"Under Votes",74,5,48,21
Colorado,101 - Columbus/Glidden,"Justice, Supreme Court",Pl 6,REP,"Jane Bland",1059,40,840,179
Colorado,101 - Columbus/Glidden,"Justice, Supreme Court",Pl 6,DEM,"Bonnie Lee Goldstein",317,23,227,67
Colorado,101 - Columbus/Glidden,"Justice, Supreme Court",Pl 6,LIB,"J. David Roberson",30,0,19,11
Colorado,101 - Columbus/Glidden,"Justice, Supreme Court",Pl 6,,"Over Votes",1,0,0,1
Colorado,101 - Columbus/Glidden,"Justice, Supreme Court",Pl 6,,"Under Votes",76,5,52,19
Colorado,101 - Columbus/Glidden,"Presiding Judge, Ct of Crim App",,REP,"David J. Schenck",1074,39,856,179
Colorado,101 - Columbus/Glidden,"Presiding Judge, Ct of Crim App",,DEM,"Holly Taylor",331,24,232,75
Colorado,101 - Columbus/Glidden,"Presiding Judge, Ct of Crim App",,,"Over Votes",0,0,0,0
Colorado,101 - Columbus/Glidden,"Presiding Judge, Ct of Crim App",,,"Under Votes",78,5,50,23
Colorado,101 - Columbus/Glidden,"Judge, Ct of Crim App",Pl 7,REP,"Gina Parker",1074,39,859,176
Colorado,101 - Columbus/Glidden,"Judge, Ct of Crim App",Pl 7,DEM,"Nancy Mulder",319,21,226,72
Colorado,101 - Columbus/Glidden,"Judge, Ct of Crim App",Pl 7,,"Over Votes",0,0,0,0
Colorado,101 - Columbus/Glidden,"Judge, Ct of Crim App",Pl 7,,"Under Votes",90,8,53,29
Colorado,101 - Columbus/Glidden,"Judge, Ct of Crim App",Pl 8,REP,"Lee Finley",1083,41,856,186
Colorado,101 - Columbus/Glidden,"Judge, Ct of Crim App",Pl 8,DEM,"Chika Anyiam",316,22,228,66
Colorado,101 - Columbus/Glidden,"Judge, Ct of Crim App",Pl 8,,"Over Votes",0,0,0,0
Colorado,101 - Columbus/Glidden,"Judge, Ct of Crim App",Pl 8,,"Under Votes",84,5,54,25
Colorado,101 - Columbus/Glidden,"Member, State BoE",10,REP,"Tom Maynard",1071,38,849,184
Colorado,101 - Columbus/Glidden,"Member, State BoE",10,DEM,"Raquel Saenz Ortiz",337,26,237,74
Colorado,101 - Columbus/Glidden,"Member, State BoE",10,,"Over Votes",1,0,1,0
Colorado,101 - Columbus/Glidden,"Member, State BoE",10,,"Under Votes",74,4,51,19
Colorado,101 - Columbus/Glidden,"State Senate",17,REP,"Joan Huffman",1090,40,858,192
Colorado,101 - Columbus/Glidden,"State Senate",17,DEM,"Kathy Cheng",317,23,227,67
Colorado,101 - Columbus/Glidden,"State Senate",17,,"Over Votes",1,0,1,0
Colorado,101 - Columbus/Glidden,"State Senate",17,,"Under Votes",75,5,52,18
Colorado,101 - Columbus/Glidden,"State Representative",85,REP,"Stan Kitzman",1141,39,892,210
Colorado,101 - Columbus/Glidden,"State Representative",85,,"Over Votes",0,0,0,0
Colorado,101 - Columbus/Glidden,"State Representative",85,,"Under Votes",342,29,246,67
Colorado,101 - Columbus/Glidden,"Justice, 1st Ct of App Dist",Pl 2,REP,"Jennifer Caughey",1074,40,851,183
Colorado,101 - Columbus/Glidden,"Justice, 1st Ct of App Dist",Pl 2,DEM,"Brendetta Scott",320,22,229,69
Colorado,101 - Columbus/Glidden,"Justice, 1st Ct of App Dist",Pl 2,,"Over Votes",0,0,0,0
Colorado,101 - Columbus/Glidden,"Justice, 1st Ct of App Dist",Pl 2,,"Under Votes",89,6,58,25
Colorado,101 - Columbus/Glidden,"Justice, 1st Ct of App Dist",Pl 6,REP,"Andrew Johnson",1069,39,846,184
Colorado,101 - Columbus/Glidden,"Justice, 1st Ct of App Dist",Pl 6,DEM,"Sarah Beth Landau",323,23,228,72
Colorado,101 - Columbus/Glidden,"Justice, 1st Ct of App Dist",Pl 6,,"Over Votes",0,0,0,0
Colorado,101 - Columbus/Glidden,"Justice, 1st Ct of App Dist",Pl 6,,"Under Votes",91,6,64,21
Colorado,101 - Columbus/Glidden,"Justice, 1st Ct of App Dist",Pl 7,REP,"Clint Morgan",1070,38,846,186
Colorado,101 - Columbus/Glidden,"Justice, 1st Ct of App Dist",Pl 7,DEM,"Julie Countiss",323,24,228,71
Colorado,101 - Columbus/Glidden,"Justice, 1st Ct of App Dist",Pl 7,,"Over Votes",0,0,0,0
Colorado,101 - Columbus/Glidden,"Justice, 1st Ct of App Dist",Pl 7,,"Under Votes",90,6,64,20
Colorado,101 - Columbus/Glidden,"Justice, 1st Ct of App Dist",Pl 8,REP,"Kristin M. Guiney",1070,40,846,184
Colorado,101 - Columbus/Glidden,"Justice, 1st Ct of App Dist",Pl 8,DEM,"Richard Hightower",322,20,227,75
Colorado,101 - Columbus/Glidden,"Justice, 1st Ct of App Dist",Pl 8,,"Over Votes",0,0,0,0
Colorado,101 - Columbus/Glidden,"Justice, 1st Ct of App Dist",Pl 8,,"Under Votes",91,8,65,18
Colorado,101 - Columbus/Glidden,"Justice, 1st Ct of App Dist",Pl 9,REP,"Susanna Dokupil",1069,40,844,185
Colorado,101 - Columbus/Glidden,"Justice, 1st Ct of App Dist",Pl 9,DEM,"Amber Boyd-Cora",323,21,229,73
Colorado,101 - Columbus/Glidden,"Justice, 1st Ct of App Dist",Pl 9,,"Over Votes",0,0,0,0
Colorado,101 - Columbus/Glidden,"Justice, 1st Ct of App Dist",Pl 9,,"Under Votes",91,7,65,19
Colorado,101 - Columbus/Glidden,"Justice, 14th Ct of App Dist",Pl 3,REP,"Chad Bridges",1069,38,845,186
Colorado,101 - Columbus/Glidden,"Justice, 14th Ct of App Dist",Pl 3,DEM,"Velda Renita Faulkner",326,23,232,71
Colorado,101 - Columbus/Glidden,"Justice, 14th Ct of App Dist",Pl 3,,"Over Votes",0,0,0,0
Colorado,101 - Columbus/Glidden,"Justice, 14th Ct of App Dist",Pl 3,,"Under Votes",88,7,61,20
Colorado,101 - Columbus/Glidden,"Justice, 14th Ct of App Dist",Pl 4,REP,"Tonya McLaughlin",1071,40,845,186
Colorado,101 - Columbus/Glidden,"Justice, 14th Ct of App Dist",Pl 4,DEM,"Charles Spain",317,22,224,71
Colorado,101 - Columbus/Glidden,"Justice, 14th Ct of App Dist",Pl 4,,"Over Votes",0,0,0,0
Colorado,101 - Columbus/Glidden,"Justice, 14th Ct of App Dist",Pl 4,,"Under Votes",95,6,69,20
Colorado,101 - Columbus/Glidden,"Justice, 14th Ct of App Dist",Pl 5,REP,"Martiza Michele Antu",1047,38,830,179
Colorado,101 - Columbus/Glidden,"Justice, 14th Ct of App Dist",Pl 5,DEM,"Frances Bourliot",338,24,241,73
Colorado,101 - Columbus/Glidden,"Justice, 14th Ct of App Dist",Pl 5,,"Over Votes",0,0,0,0
Colorado,101 - Columbus/Glidden,"Justice, 14th Ct of App Dist",Pl 5,,"Under Votes",98,6,67,25
Colorado,101 - Columbus/Glidden,"Justice, 14th Ct of App Dist",Pl 6,REP,"Katy Boatman",1074,40,849,185
Colorado,101 - Columbus/Glidden,"Justice, 14th Ct of App Dist",Pl 6,DEM,"Meagan Hassan",318,21,227,70
Colorado,101 - Columbus/Glidden,"Justice, 14th Ct of App Dist",Pl 6,,"Over Votes",0,0,0,0
