county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Lee,101,"Registered Voters",,,,2004,,,
Lee,101,"Ballots Cast",,,,1228,42,940,246
Lee,101,"Ballots Cast Blank",,,,1,0,1,0
Lee,101,"President",,REP,"Donald J. Trump",914,23,721,170
Lee,101,"President",,DEM,"Kamala D. Harris",297,19,208,70
Lee,101,"President",,LIB,"Chase Oliver",8,0,3,5
Lee,101,"President",,GRN,"Jill Stein",1,0,0,1
Lee,101,"President",,,"Write-ins",1,0,1,0
Lee,101,"President",,,"Over Votes",0,0,0,0
Lee,101,"President",,,"Under Votes",7,0,7,0
Lee,101,"U.S. Senate",,REP,"Ted Cruz",877,21,695,161
Lee,101,"U.S. Senate",,DEM,"Colin Allred",309,18,217,74
Lee,101,"U.S. Senate",,LIB,"Ted Brown",22,1,15,6
Lee,101,"U.S. Senate",,,"Write-ins",0,0,0,0
Lee,101,"U.S. Senate",,,"Over Votes",0,0,0,0
Lee,101,"U.S. Senate",,,"Under Votes",20,2,13,5
Lee,101,"U.S. House",10,REP,"Michael T. McCaul",905,22,725,158
Lee,101,"U.S. House",10,DEM,"Theresa Boisseau",261,15,180,66
Lee,101,"U.S. House",10,LIB,"Jeff Miller",21,1,12,8
Lee,101,"U.S. House",10,,"Over Votes",0,0,0,0
Lee,101,"U.S. House",10,,"Under Votes",41,4,23,14
Lee,101,"Railroad Commissioner",,REP,"Christi Craddick",859,21,684,154
Lee,101,"Railroad Commissioner",,DEM,"Katherine Culbert",259,17,189,53
Lee,101,"Railroad Commissioner",,LIB,"Hawk Dunlap",37,0,25,12
Lee,101,"Railroad Commissioner",,GRN,"Eddie Espinoza",23,1,13,9
Lee,101,"Railroad Commissioner",,,"Write-ins",2,1,1,0
Lee,101,"Railroad Commissioner",,,"Over Votes",0,0,0,0
Lee,101,"Railroad Commissioner",,,"Under Votes",48,2,28,18
Lee,101,"Justice, Supreme Court",2,REP,"Jimmy Blacklock",885,23,706,156
Lee,101,"Justice, Supreme Court",2,DEM,"DaSean Jones",286,16,199,71
Lee,101,"Justice, Supreme Court",2,,"Over Votes",0,0,0,0
Lee,101,"Justice, Supreme Court",2,,"Under Votes",57,3,35,19
Lee,101,"Justice, Supreme Court",4,REP,"John Devine",864,22,694,148
Lee,101,"Justice, Supreme Court",4,DEM,"Christine Vinh Weems",297,16,202,79
Lee,101,"Justice, Supreme Court",4,,"Over Votes",0,0,0,0
Lee,101,"Justice, Supreme Court",4,,"Under Votes",67,4,44,19
Lee,101,"Justice, Supreme Court",6,REP,"Jane Bland",860,21,690,149
Lee,101,"Justice, Supreme Court",6,DEM,"Bonnie Lee Goldstein",268,17,190,61
Lee,101,"Justice, Supreme Court",6,LIB,"J. David Roberson",33,1,18,14
Lee,101,"Justice, Supreme Court",6,,"Over Votes",0,0,0,0
Lee,101,"Justice, Supreme Court",6,,"Under Votes",67,3,42,22
Lee,101,"Presiding Judge, Ct of Crim App",,REP,"David J. Schenck",880,24,701,155
Lee,101,"Presiding Judge, Ct of Crim App",,DEM,"Holly Taylor",278,15,193,70
Lee,101,"Presiding Judge, Ct of Crim App",,,"Over Votes",0,0,0,0
