county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Red River,2-1,"Registered Voters",,,,105,,,
Red River,2-1,"Ballots Cast",,,,48,0,0,0
Red River,2-1,"President",,REP,"Donald J. Trump JD Vance",19,12,5,2
Red River,2-1,"President",,DEM,"Kamala D. Harris Tim Walz",28,2,22,4
Red River,2-1,"President",,LIB,"Chase Oliver Mike ter Maat",0,0,0,0
Red River,2-1,"President",,GRN,"Jill Stein Rudolph Ware",1,0,1,0
Red River,2-1,"U.S. Senate",,REP,"Ted Cruz",18,10,6,2
Red River,2-1,"U.S. Senate",,DEM,"Colin Allred",27,2,21,4
Red River,2-1,"U.S. Senate",,LIB,"Ted Brown",0,0,0,0
Red River,2-1,"U.S. House","1",REP,"Nathaniel Moran",12,1,7,4
Red River,2-1,"Railroad Commissioner",,REP,"Christi Craddick",7,2,3,2
Red River,2-1,"Railroad Commissioner",,DEM,"Katherine Culbert",24,2,20,2
Red River,2-1,"Railroad Commissioner",,LIB,"Hawk Dunlap",0,0,0,0
Red River,2-1,"Railroad Commissioner",,GRN,"Eddie Espinoza",1,0,0,1
Red River,2-1,"Justice, Supreme Court","Place 2",REP,"Jimmy Blacklock",7,2,3,2
Red River,2-1,"Justice, Supreme Court","Place 2",DEM,"DaSean Jones",26,2,21,3
Red River,2-1,"Justice, Supreme Court","Place 4",REP,"John Devine",8,2,4,2
Red River,2-1,"Justice, Supreme Court","Place 4",DEM,"Christine Vinh Weems",25,2,20,3
Red River,2-1,"Justice, Supreme Court","Place 6",REP,"Jane Bland",7,2,3,2
Red River,2-1,"Justice, Supreme Court","Place 6",DEM,"Bonnie Lee Goldstein",26,2,22,2
Red River,2-1,"Justice, Supreme Court","Place 6",LIB,"J. David Roberson",1,0,0,1
Red River,2-1,"Presiding Judge, Court of Criminal Appeals",,REP,"David J. Schenck",7,2,3,2
Red River,2-1,"Presiding Judge, Court of Criminal Appeals",,DEM,"Holly Taylor",27,2,22,3
Red River,2-1,"Judge, Court of Criminal Appeals","Place 7",REP,"Gina Parker",7,2,3,2
Red River,2-1,"Judge, Court of Criminal Appeals","Place 7",DEM,"Nancy Mulder",25,2,20,3
Red River,2-1,"Judge, Court of Criminal Appeals","Place 8",REP,"Lee Finley",7,2,3,2
Red River,2-1,"Judge, Court of Criminal Appeals","Place 8",DEM,"Chika Anyiam",27,2,22,3
Red River,2-1,"Member, State Board of Education","12",REP,"Pam Little",7,2,3,2
Red River,2-1,"Member, State Board of Education","12",DEM,"George King",24,1,20,3
Red River,2-1,"State Representative","1",REP,"Gary Vandeaver",12,2,5,5
Red River,2-1,"Justice, 6th Court of Appeals District","Place 2",REP,"Jeff Rambin",10,1,5,4
Red River,2-1,"District Judge, 6th Judicial District","6th Judicial District",REP,"R. Wesley Tidwell",11,2,5,4
Red River,2-1,"County Attorney",,REP,"Val Varley",12,1,7,4
Red River,2-1,"County Clerk, Unexpired Term",,REP,"Chassidy Chandler",11,1,6,4
Red River,2-1,"Sheriff",,REP,"Jimmy Caldwell",14,2,8,4
Red River,2-1,"County Tax Assessor-Collector",,REP,"Audra Moore",11,1,6,4
Red River,2-1,"Constable",,REP,"Shawn Roden",13,1,8,4
Red River,2-4,"Registered Voters",,,,489,,,
Red River,2-4,"Ballots Cast",,,,353,0,0,0
Red River,2-4,"President",,REP,"Donald J. Trump JD Vance",309,12,262,35
Red River,2-4,"President",,DEM,"Kamala D. Harris Tim Walz",41,1,16,24
Red River,2-4,"President",,LIB,"Chase Oliver Mike ter Maat",0,0,0,0
Red River,2-4,"President",,GRN,"Jill Stein Rudolph Ware",0,0,0,0
Red River,2-4,"U.S. Senate",,REP,"Ted Cruz",290,12,246,32
Red River,2-4,"U.S. Senate",,DEM,"Colin Allred",53,1,28,24
Red River,2-4,"U.S. Senate",,LIB,"Ted Brown",5,0,3,2
Red River,2-4,"U.S. House","4",REP,"Pat Fallon",288,11,243,34
Red River,2-4,"U.S. House","4",DEM,"Simon Cardell",44,1,20,23
Red River,2-4,"Railroad Commissioner",,REP,"Christi Craddick",282,11,237,34
Red River,2-4,"Railroad Commissioner",,DEM,"Katherine Culbert",41,1,19,21
Red River,2-4,"Railroad Commissioner",,LIB,"Hawk Dunlap",6,0,5,1
Red River,2-4,"Railroad Commissioner",,GRN,"Eddie Espinoza",2,0,1,1
Red River,2-4,"Justice, Supreme Court","Place 2",REP,"Jimmy Blacklock",290,11,245,34
Red River,2-4,"Justice, Supreme Court","Place 2",DEM,"DaSean Jones",40,0,18,22
Red River,2-4,"Justice, Supreme Court","Place 4",REP,"John Devine",289,11,245,33
Red River,2-4,"Justice, Supreme Court","Place 4",DEM,"Christine Vinh Weems",41,1,19,21
Red River,2-4,"Justice, Supreme Court","Place 6",REP,"Jane Bland",285,11,241,33
Red River,2-4,"Justice, Supreme Court","Place 6",DEM,"Bonnie Lee Goldstein",39,0,16,23
Red River,2-4,"Justice, Supreme Court","Place 6",LIB,"J. David Roberson",4,0,4,0
Red River,2-4,"Presiding Judge, Court of Criminal Appeals",,REP,"David J. Schenck",287,11,244,32
Red River,2-4,"Presiding Judge, Court of Criminal Appeals",,DEM,"Holly Taylor",43,1,18,24
Red River,2-4,"Judge, Court of Criminal Appeals","Place 7",REP,"Gina Parker",290,11,245,34
Red River,2-4,"Judge, Court of Criminal Appeals","Place 7",DEM,"Nancy Mulder",40,1,17,22
Red River,2-4,"Judge, Court of Criminal Appeals","Place 8",REP,"Lee Finley",293,11,248,34
Red River,2-4,"Judge, Court of Criminal Appeals","Place 8",DEM,"Chika Anyiam",37,1,15,21
Red River,2-4,"Member, State Board of Education","12",REP,"Pam Little",289,11,244,34
Red River,2-4,"Member, State Board of Education","12",DEM,"George King",42,1,20,21
Red River,2-4,"State Representative","1",REP,"Gary Vandeaver",298,11,246,41
Red River,2-4,"Justice, 6th Court of Appeals District","Place 2",REP,"Jeff Rambin",294,11,244,39
Red River,2-4,"District Judge, 6th Judicial District","6th Judicial District",REP,"R. Wesley Tidwell",298,11,248,39
Red River,2-4,"County Attorney",,REP,"Val Varley",284,10,238,36
Red River,2-4,"County Clerk, Unexpired Term",,REP,"Chassidy Chandler",303,11,251,41
Red River,2-4,"Sheriff",,REP,"Jimmy Caldwell",298,12,246,40
Red River,2-4,"County Tax Assessor-Collector",,REP,"Audra Moore",300,11,248,41
Red River,2-4,"Constable",,REP,"Shawn Roden",297,12,243,42
Red River,3-1,"Registered Voters",,,,993,,,
Red River,3-1,"Ballots Cast",,,,535,0,0,0
Red River,3-1,"President",,REP,"Donald J. Trump JD Vance",224,13,178,33
Red River,3-1,"President",,DEM,"Kamala D. Harris Tim Walz",306,9,231,66
Red River,3-1,"President",,LIB,"Chase Oliver Mike ter Maat",0,0,0,0
Red River,3-1,"President",,GRN,"Jill Stein Rudolph Ware",2,0,2,0
Red River,3-1,"U.S. Senate",,REP,"Ted Cruz",213,13,168,32
Red River,3-1,"U.S. Senate",,DEM,"Colin Allred",299,8,229,62
Red River,3-1,"U.S. Senate",,LIB,"Ted Brown",8,0,6,2
Red River,3-1,"U.S. House","1",REP,"Nathaniel Moran",272,15,209,48
Red River,3-1,"Railroad Commissioner",,REP,"Christi Craddick",211,12,169,30
Red River,3-1,"Railroad Commissioner",,DEM,"Katherine Culbert",266,8,204,54
Red River,3-1,"Railroad Commissioner",,LIB,"Hawk Dunlap",4,0,4,0
Red River,3-1,"Railroad Commissioner",,GRN,"Eddie Espinoza",3,0,3,0
Red River,3-1,"Justice, Supreme Court","Place 2",REP,"Jimmy Blacklock",219,12,173,34
Red River,3-1,"Justice, Supreme Court","Place 2",DEM,"DaSean Jones",277,9,211,57
Red River,3-1,"Justice, Supreme Court","Place 4",REP,"John Devine",208,12,163,33
Red River,3-1,"Justice, Supreme Court","Place 4",DEM,"Christine Vinh Weems",283,9,216,58
Red River,3-1,"Justice, Supreme Court","Place 6",REP,"Jane Bland",211,12,167,32
Red River,3-1,"Justice, Supreme Court","Place 6",DEM,"Bonnie Lee Goldstein",270,8,208,54
Red River,3-1,"Justice, Supreme Court","Place 6",LIB,"J. David Roberson",8,0,4,4
Red River,3-1,"Presiding Judge, Court of Criminal Appeals",,REP,"David J. Schenck",213,12,170,31
Red River,3-1,"Presiding Judge, Court of Criminal Appeals",,DEM,"Holly Taylor",281,9,214,58
Red River,3-1,"Judge, Court of Criminal Appeals","Place 7",REP,"Gina Parker",215,12,170,33
Red River,3-1,"Judge, Court of Criminal Appeals","Place 7",DEM,"Nancy Mulder",278,9,214,55
Red River,3-1,"Judge, Court of Criminal Appeals","Place 8",REP,"Lee Finley",215,12,168,35
Red River,3-1,"Judge, Court of Criminal Appeals","Place 8",DEM,"Chika Anyiam",273,9,212,52
Red River,3-1,"Member, State Board of Education","12",REP,"Pam Little",217,12,173,32
Red River,3-1,"Member, State Board of Education","12",DEM,"George King",273,9,207,57
Red River,3-1,"State Representative","1",REP,"Gary Vandeaver",326,15,254,57
Red River,3-1,"Justice, 6th Court of Appeals District","Place 2",REP,"Jeff Rambin",276,15,212,49
Red River,3-1,"District Judge, 6th Judicial District","6th Judicial District",REP,"R. Wesley Tidwell",281,15,214,52
Red River,3-1,"County Attorney",,REP,"Val Varley",273,13,209,51
Red River,3-1,"County Clerk, Unexpired Term",,REP,"Chassidy Chandler",285,14,221,50
Red River,3-1,"Sheriff",,REP,"Jimmy Caldwell",305,15,234,56
Red River,3-1,"County Tax Assessor-Collector",,REP,"Audra Moore",292,14,226,52
Red River,3-1,"County Commissioner","3",REP,"Jeff Moore",212,10,169,33
Red River,3-1,"County Commissioner","3",DEM,"Wilbert Owens Jr",294,11,223,60
Red River,3-1,"Constable",,REP,"Shawn Roden",301,14,235,52
Red River,3-4,"Registered Voters",,,,655,,,
Red River,3-4,"Ballots Cast",,,,481,0,0,0
Red River,3-4,"President",,REP,"Donald J. Trump JD Vance",377,9,331,37
Red River,3-4,"President",,DEM,"Kamala D. Harris Tim Walz",100,2,82,16
Red River,3-4,"President",,LIB,"Chase Oliver Mike ter Maat",0,0,0,0
Red River,3-4,"President",,GRN,"Jill Stein Rudolph Ware",0,0,0,0
Red River,3-4,"U.S. Senate",,REP,"Ted Cruz",369,9,323,37
Red River,3-4,"U.S. Senate",,DEM,"Colin Allred",101,2,86,13
Red River,3-4,"U.S. Senate",,LIB,"Ted Brown",5,1,4,0
Red River,3-4,"U.S. House","4",REP,"Pat Fallon",367,9,321,37
Red River,3-4,"U.S. House","4",DEM,"Simon Cardell",88,1,76,11
Red River,3-4,"Railroad Commissioner",,REP,"Christi Craddick",347,9,304,34
Red River,3-4,"Railroad Commissioner",,DEM,"Katherine Culbert",87,1,75,11
Red River,3-4,"Railroad Commissioner",,LIB,"Hawk Dunlap",18,0,16,2
Red River,3-4,"Railroad Commissioner",,GRN,"Eddie Espinoza",1,0,1,0
Red River,3-4,"Justice, Supreme Court","Place 2",REP,"Jimmy Blacklock",369,9,323,37
Red River,3-4,"Justice, Supreme Court","Place 2",DEM,"DaSean Jones",90,1,78,11
Red River,3-4,"Justice, Supreme Court","Place 4",REP,"John Devine",366,9,320,37
Red River,3-4,"Justice, Supreme Court","Place 4",DEM,"Christine Vinh Weems",92,1,79,12
Red River,3-4,"Justice, Supreme Court","Place 6",REP,"Jane Bland",361,9,317,35
Red River,3-4,"Justice, Supreme Court","Place 6",DEM,"Bonnie Lee Goldstein",92,1,80,11
Red River,3-4,"Justice, Supreme Court","Place 6",LIB,"J. David Roberson",6,0,4,2
Red River,3-4,"Presiding Judge, Court of Criminal Appeals",,REP,"David J. Schenck",371,9,325,37
Red River,3-4,"Presiding Judge, Court of Criminal Appeals",,DEM,"Holly Taylor",90,1,77,12
Red River,3-4,"Judge, Court of Criminal Appeals","Place 7",REP,"Gina Parker",368,9,322,37
Red River,3-4,"Judge, Court of Criminal Appeals","Place 7",DEM,"Nancy Mulder",88,1,76,11
Red River,3-4,"Judge, Court of Criminal Appeals","Place 8",REP,"Lee Finley",370,9,324,37
Red River,3-4,"Judge, Court of Criminal Appeals","Place 8",DEM,"Chika Anyiam",88,1,76,11
Red River,3-4,"Member, State Board of Education","12",REP,"Pam Little",358,10,313,35
Red River,3-4,"Member, State Board of Education","12",DEM,"George King",94,1,82,11
Red River,3-4,"State Representative","1",REP,"Gary Vandeaver",382,10,334,38
Red River,3-4,"Justice, 6th Court of Appeals District","Place 2",REP,"Jeff Rambin",372,9,327,36
Red River,3-4,"District Judge, 6th Judicial District","6th Judicial District",REP,"R. Wesley Tidwell",374,9,328,37
Red River,3-4,"County Attorney",,REP,"Val Varley",350,11,305,34
Red River,3-4,"County Clerk, Unexpired Term",,REP,"Chassidy Chandler",374,10,327,37
Red River,3-4,"Sheriff",,REP,"Jimmy Caldwell",379,10,332,37
Red River,3-4,"County Tax Assessor-Collector",,REP,"Audra Moore",369,10,322,37
Red River,3-4,"County Commissioner","3",REP,"Jeff Moore",322,10,278,34
Red River,3-4,"County Commissioner","3",DEM,"Wilbert Owens Jr",140,1,122,17
Red River,3-4,"Constable",,REP,"Shawn Roden",377,10,329,38
Red River,4,"Registered Voters",,,,1173,,,
Red River,4,"Ballots Cast",,,,725,0,0,0
Red River,4,"President",,REP,"Donald J. Trump JD Vance",487,28,372,87
Red River,4,"President",,DEM,"Kamala D. Harris Tim Walz",233,11,151,71
Red River,4,"President",,LIB,"Chase Oliver Mike ter Maat",3,0,1,2
Red River,4,"President",,GRN,"Jill Stein Rudolph Ware",0,0,0,0
Red River,4,"U.S. Senate",,REP,"Ted Cruz",465,25,360,80
Red River,4,"U.S. Senate",,DEM,"Colin Allred",234,11,152,71
Red River,4,"U.S. Senate",,LIB,"Ted Brown",12,1,6,5
Red River,4,"U.S. House","1",REP,"Nathaniel Moran",530,24,398,108
Red River,4,"Railroad Commissioner",,REP,"Christi Craddick",454,21,358,75
Red River,4,"Railroad Commissioner",,DEM,"Katherine Culbert",205,10,129,66
Red River,4,"Railroad Commissioner",,LIB,"Hawk Dunlap",19,1,10,8
Red River,4,"Railroad Commissioner",,GRN,"Eddie Espinoza",2,0,1,1
Red River,4,"Justice, Supreme Court","Place 2",REP,"Jimmy Blacklock",468,24,362,82
Red River,4,"Justice, Supreme Court","Place 2",DEM,"DaSean Jones",215,9,137,69
Red River,4,"Justice, Supreme Court","Place 4",REP,"John Devine",473,27,365,81
Red River,4,"Justice, Supreme Court","Place 4",DEM,"Christine Vinh Weems",214,6,138,70
Red River,4,"Justice, Supreme Court","Place 6",REP,"Jane Bland",461,21,359,81
Red River,4,"Justice, Supreme Court","Place 6",DEM,"Bonnie Lee Goldstein",211,8,134,69
Red River,4,"Justice, Supreme Court","Place 6",LIB,"J. David Roberson",10,2,5,3
Red River,4,"Presiding Judge, Court of Criminal Appeals",,REP,"David J. Schenck",465,22,364,79
Red River,4,"Presiding Judge, Court of Criminal Appeals",,DEM,"Holly Taylor",220,10,139,71
Red River,4,"Judge, Court of Criminal Appeals","Place 7",REP,"Gina Parker",469,22,366,81
Red River,4,"Judge, Court of Criminal Appeals","Place 7",DEM,"Nancy Mulder",212,10,133,69
Red River,4,"Judge, Court of Criminal Appeals","Place 8",REP,"Lee Finley",475,27,367,81
Red River,4,"Judge, Court of Criminal Appeals","Place 8",DEM,"Chika Anyiam",212,6,136,70
Red River,4,"Member, State Board of Education","12",REP,"Pam Little",467,24,359,84
Red River,4,"Member, State Board of Education","12",DEM,"George King",209,7,135,67
Red River,4,"State Representative","1",REP,"Gary Vandeaver",552,31,403,118
Red River,4,"Justice, 6th Court of Appeals District","Place 2",REP,"Jeff Rambin",526,25,395,106
Red River,4,"District Judge, 6th Judicial District","6th Judicial District",REP,"R. Wesley Tidwell",538,26,397,115
Red River,4,"County Attorney",,REP,"Val Varley",530,32,396,102
Red River,4,"County Clerk, Unexpired Term",,REP,"Chassidy Chandler",554,28,412,114
Red River,4,"Sheriff",,REP,"Jimmy Caldwell",563,32,416,115
Red River,4,"County Tax Assessor-Collector",,REP,"Audra Moore",548,29,408,111
Red River,4,"Constable",,REP,"Shawn Roden",547,28,407,112
Red River,5,"Registered Voters",,,,1684,,,
Red River,5,"Ballots Cast",,,,1199,0,0,0
Red River,5,"President",,REP,"Donald J. Trump JD Vance",1089,21,668,400
Red River,5,"President",,DEM,"Kamala D. Harris Tim Walz",107,11,52,44
Red River,5,"President",,LIB,"Chase Oliver Mike ter Maat",1,0,1,0
Red River,5,"President",,GRN,"Jill Stein Rudolph Ware",0,0,0,0
Red River,5,"U.S. Senate",,REP,"Ted Cruz",1053,21,649,383
Red River,5,"U.S. Senate",,DEM,"Colin Allred",122,11,59,52
Red River,5,"U.S. Senate",,LIB,"Ted Brown",14,0,7,7
Red River,5,"U.S. House","1",REP,"Nathaniel Moran",1072,23,648,401
Red River,5,"Railroad Commissioner",,REP,"Christi Craddick",1036,21,637,378
Red River,5,"Railroad Commissioner",,DEM,"Katherine Culbert",79,8,37,34
Red River,5,"Railroad Commissioner",,LIB,"Hawk Dunlap",23,0,11,12
Red River,5,"Railroad Commissioner",,GRN,"Eddie Espinoza",7,1,2,4
Red River,5,"Justice, Supreme Court","Place 2",REP,"Jimmy Blacklock",1068,21,654,393
Red River,5,"Justice, Supreme Court","Place 2",DEM,"DaSean Jones",91,9,43,39
Red River,5,"Justice, Supreme Court","Place 4",REP,"John Devine",1053,22,648,383
Red River,5,"Justice, Supreme Court","Place 4",DEM,"Christine Vinh Weems",98,8,47,43
Red River,5,"Justice, Supreme Court","Place 6",REP,"Jane Bland",1050,22,646,382
Red River,5,"Justice, Supreme Court","Place 6",DEM,"Bonnie Lee Goldstein",85,8,40,37
Red River,5,"Justice, Supreme Court","Place 6",LIB,"J. David Roberson",25,0,12,13
Red River,5,"Presiding Judge, Court of Criminal Appeals",,REP,"David J. Schenck",1056,19,647,390
Red River,5,"Presiding Judge, Court of Criminal Appeals",,DEM,"Holly Taylor",102,11,48,43
Red River,5,"Judge, Court of Criminal Appeals","Place 7",REP,"Gina Parker",1063,21,649,393
Red River,5,"Judge, Court of Criminal Appeals","Place 7",DEM,"Nancy Mulder",90,8,44,38
Red River,5,"Judge, Court of Criminal Appeals","Place 8",REP,"Lee Finley",1063,19,651,393
Red River,5,"Judge, Court of Criminal Appeals","Place 8",DEM,"Chika Anyiam",87,10,40,37
Red River,5,"Member, State Board of Education","12",REP,"Pam Little",1058,22,649,387
Red River,5,"Member, State Board of Education","12",DEM,"George King",93,8,42,43
